event_id,customer_id,date,event_type
8883,606,2024-03-13,visita
8884,676,2025-06-12,visita
8885,222,2025-08-03,soporte
8886,708,2025-05-20,visita
8887,354,2024-03-31,click
8888,467,2024-10-14,visita
8889,739,2024-01-29,visita
8890,318,2024-11-25,visita
8891,750,2025-02-12,visita
8892,80,2025-04-05,visita
8893,418,2025-08-01,visita
8894,580,2024-07-22,visita
8895,129,2024-10-16,visita
8896,749,2024-05-09,checkout
8897,15,2024-06-11,carrito
8898,744,2025-04-03,soporte
8899,264,2025-07-22,soporte
8900,248,2024-10-01,visita
8901,425,2025-07-09,visita
8902,106,2024-02-21,carrito
8903,555,2024-01-18,visita
8904,407,2024-09-19,visita
8905,286,2024-02-09,visita
8906,431,2025-07-01,visita
8907,671,2024-05-17,carrito
8908,419,2024-09-09,visita
8909,56,2025-01-26,visita
8910,777,2025-01-25,checkout
8911,629,2024-08-12,visita
8912,290,2024-06-14,visita
8913,128,2024-05-07,visita
8914,54,2025-02-19,visita
8915,174,2025-06-17,click
8916,790,2024-03-06,click
8917,220,2024-07-18,visita
8918,3,2025-06-13,visita
8919,422,2025-07-13,visita
8920,680,2025-09-09,click
8921,285,2025-08-26,click
8922,269,2025-07-12,click
8923,249,2025-01-25,visita
8924,347,2024-11-05,visita
8925,335,2025-08-01,soporte
8926,344,2025-08-29,visita
8927,16,2025-01-23,carrito
8928,390,2024-01-25,visita
8929,353,2025-05-14,visita
8930,18,2025-02-04,click
8931,277,2025-07-06,visita
8932,171,2025-06-01,visita
8933,743,2025-01-23,visita
8934,331,2025-07-18,carrito
8935,10,2025-04-27,visita
8936,486,2024-06-16,click
8937,146,2025-09-09,visita
8938,662,2025-07-11,soporte
8939,679,2025-05-11,click
8940,767,2025-09-02,visita
8941,268,2024-10-15,visita
8942,189,2024-02-24,visita
8943,327,2024-08-19,click
8944,268,2024-11-21,visita
8945,465,2024-08-03,visita
8946,777,2025-01-16,visita
8947,352,2025-01-09,visita
8948,738,2024-03-24,visita
8949,12,2024-04-27,click
8950,240,2024-10-11,visita
8951,615,2024-09-11,visita
8952,696,2024-06-14,visita
8953,660,2024-04-03,visita
8954,179,2024-08-10,carrito
8955,428,2024-09-17,click
8956,615,2024-06-28,visita
8957,629,2024-05-09,visita
8958,2,2024-03-18,carrito
8959,669,2024-10-20,visita
8960,21,2024-07-11,visita
8961,65,2024-05-04,click
8962,182,2024-03-27,click
8963,439,2024-07-01,visita
8964,229,2025-08-21,visita
8965,651,2024-02-01,visita
8966,651,2025-04-19,click
8967,694,2024-09-21,visita
8968,644,2024-10-19,visita
8969,738,2024-03-06,click
8970,412,2025-02-11,visita
8971,207,2024-10-08,click
8972,452,2024-03-12,click
8973,382,2025-05-07,click
8974,397,2024-04-05,carrito
8975,182,2024-05-22,visita
8976,84,2024-07-22,visita
8977,607,2024-07-10,visita
8978,354,2025-05-13,visita
8979,481,2024-01-26,carrito
8980,230,2024-05-26,checkout
8981,231,2024-01-06,visita
8982,615,2024-03-04,click
8983,171,2024-01-01,click
8984,558,2025-08-10,click
8985,191,2024-08-28,visita
8986,428,2024-01-16,carrito
8987,691,2024-09-08,click
8988,535,2025-05-09,visita
8989,109,2024-08-18,click
8990,308,2025-07-05,visita
8991,572,2025-04-16,visita
8992,519,2025-01-13,visita
8993,276,2024-08-15,visita
8994,454,2025-06-12,visita
8995,782,2024-06-16,carrito
8996,236,2025-08-01,visita
8997,562,2024-06-24,visita
8998,319,2025-04-28,click
8999,226,2024-09-17,visita
9000,229,2025-03-18,visita
9001,117,2025-06-04,checkout
9002,480,2025-03-08,visita
9003,291,2025-03-11,visita
9004,710,2024-04-18,visita
9005,540,2024-04-16,visita
9006,650,2025-04-16,click
9007,475,2025-01-31,carrito
9008,61,2024-07-28,visita
9009,324,2024-01-05,carrito
9010,549,2024-11-08,visita
9011,316,2025-06-15,visita
9012,525,2025-01-30,visita
9013,672,2024-08-22,visita
9014,235,2024-01-21,visita
9015,117,2024-04-30,click
9016,511,2024-07-31,visita
9017,47,2025-04-22,visita
9018,508,2024-07-21,visita
9019,172,2024-02-26,visita
9020,592,2024-04-11,visita
9021,390,2024-08-04,visita
9022,207,2025-08-14,click
9023,718,2024-04-22,checkout
9024,264,2024-04-30,carrito
9025,335,2024-07-08,visita
9026,198,2025-05-23,click
9027,660,2025-01-13,visita
9028,235,2025-04-19,visita
9029,204,2025-08-01,click
9030,19,2025-02-22,visita
9031,715,2024-09-19,visita
9032,593,2024-06-02,click
9033,709,2025-08-15,soporte
9034,71,2024-05-25,visita
9035,790,2024-08-06,checkout
9036,445,2025-05-24,visita
9037,392,2024-05-28,visita
9038,491,2025-07-07,visita
9039,50,2025-04-05,click
9040,70,2024-08-18,visita
9041,356,2025-03-09,click
9042,228,2025-07-09,soporte
9043,85,2025-07-31,click
9044,565,2025-06-18,visita
9045,379,2025-05-21,click
9046,363,2024-06-24,visita
9047,428,2024-06-10,click
9048,420,2025-05-10,click
9049,228,2024-02-15,visita
9050,253,2024-11-05,click
9051,743,2025-07-28,visita
9052,765,2024-01-20,visita
9053,606,2024-06-17,visita
9054,481,2024-12-09,visita
9055,248,2025-02-18,visita
9056,696,2024-05-18,visita
9057,377,2024-03-10,click
9058,613,2024-06-29,visita
9059,214,2024-02-11,visita
9060,432,2024-07-16,visita
9061,85,2024-06-15,visita
9062,251,2024-09-26,carrito
9063,486,2025-08-09,visita
9064,78,2024-05-29,click
9065,217,2024-05-20,click
9066,308,2024-04-05,visita
9067,390,2024-02-08,soporte
9068,621,2025-07-18,visita
9069,17,2024-05-23,click
9070,79,2025-01-31,visita
9071,364,2025-09-09,carrito
9072,149,2024-10-12,visita
9073,352,2025-06-28,visita
9074,540,2025-07-27,carrito
9075,341,2025-08-11,carrito
9076,111,2025-01-20,visita
9077,683,2025-04-30,carrito
9078,294,2024-02-07,carrito
9079,635,2025-06-28,click
9080,671,2025-06-18,carrito
9081,70,2025-02-08,carrito
9082,725,2024-12-25,visita
9083,540,2025-08-11,visita
9084,451,2024-10-22,checkout
9085,4,2024-05-28,visita
9086,770,2025-07-18,visita
9087,297,2024-10-11,checkout
9088,549,2025-07-16,checkout
9089,152,2025-05-04,checkout
9090,729,2024-12-15,visita
9091,729,2024-05-17,visita
9092,758,2024-03-27,visita
9093,33,2025-08-22,visita
9094,179,2024-01-01,visita
9095,117,2024-09-04,carrito
9096,765,2024-03-27,click
9097,690,2025-07-13,visita
9098,567,2024-06-14,visita
9099,165,2025-02-14,visita
9100,675,2024-08-03,click
9101,60,2025-05-13,visita
9102,403,2025-08-30,soporte
9103,164,2024-11-12,carrito
9104,454,2025-08-13,click
9105,105,2024-08-04,visita
9106,138,2025-03-22,checkout
9107,583,2024-10-23,visita
9108,439,2024-01-23,carrito
9109,28,2025-09-02,checkout
9110,204,2024-09-07,carrito
9111,435,2025-02-09,visita
9112,284,2025-02-24,visita
9113,674,2025-01-31,visita
9114,168,2025-08-06,visita
9115,236,2025-03-30,visita
9116,768,2025-04-16,visita
9117,797,2025-04-30,click
9118,567,2025-07-11,visita
9119,430,2025-07-22,visita
9120,420,2025-03-03,visita
9121,128,2025-07-04,visita
9122,515,2024-09-25,visita
9123,411,2024-08-01,visita
9124,650,2025-02-05,visita
9125,393,2025-05-27,click
9126,140,2024-02-09,visita
9127,210,2024-12-31,visita
9128,759,2024-08-04,carrito
9129,512,2024-12-04,visita
9130,407,2024-02-23,soporte
9131,395,2024-06-03,visita
9132,708,2025-05-09,visita
9133,209,2025-07-30,click
9134,350,2025-03-23,click
9135,673,2024-07-12,click
9136,587,2024-03-01,visita
9137,377,2024-10-29,visita
9138,71,2025-03-19,carrito
9139,470,2024-05-26,checkout
9140,144,2025-08-15,carrito
9141,30,2025-04-20,checkout
9142,81,2025-08-05,visita
9143,365,2024-04-16,checkout
9144,583,2025-03-30,visita
9145,622,2024-06-04,carrito
9146,103,2024-08-27,visita
9147,259,2025-08-03,visita
9148,364,2025-04-26,visita
9149,702,2024-09-06,click
9150,150,2024-09-21,visita
9151,521,2024-11-24,visita
9152,701,2024-11-19,visita
9153,650,2025-06-23,visita
9154,371,2025-08-22,visita
9155,205,2024-02-15,visita
9156,766,2025-07-05,visita
9157,244,2024-01-27,carrito
9158,382,2025-03-29,click
9159,234,2025-05-14,visita
9160,692,2024-08-29,click
9161,430,2024-11-14,carrito
9162,489,2024-05-22,visita
9163,533,2025-01-20,visita
9164,725,2025-07-23,carrito
9165,643,2025-04-19,click
9166,33,2025-03-23,visita
9167,759,2025-07-29,checkout
9168,318,2025-08-05,carrito
9169,179,2025-01-27,visita
9170,596,2024-06-21,visita
9171,477,2024-07-20,visita
9172,733,2025-07-14,visita
9173,267,2025-04-07,visita
9174,131,2024-10-25,click
9175,341,2025-08-22,carrito
9176,729,2024-05-11,visita
9177,625,2024-02-21,visita
9178,478,2024-04-18,checkout
9179,88,2024-03-11,visita
9180,234,2024-12-31,checkout
9181,322,2024-05-05,click
9182,754,2024-12-14,click
9183,787,2025-06-06,click
9184,485,2025-07-08,visita
9185,625,2025-03-29,visita
9186,473,2024-12-15,visita
9187,689,2025-06-05,click
9188,298,2024-01-20,visita
9189,486,2025-03-20,visita
9190,688,2025-04-02,visita
9191,119,2024-06-15,click
9192,292,2024-04-08,carrito
9193,258,2024-12-30,visita
9194,26,2024-09-11,click
9195,362,2024-07-29,carrito
9196,320,2025-06-26,click
9197,350,2025-03-23,visita
9198,61,2025-05-28,visita
9199,645,2024-11-22,visita
9200,183,2025-08-26,click
9201,799,2024-01-02,visita
9202,458,2024-04-25,visita
9203,111,2024-06-14,visita
9204,361,2024-03-10,visita
9205,167,2024-12-08,visita
9206,681,2024-06-21,visita
9207,99,2024-05-19,visita
9208,667,2024-02-17,click
9209,23,2025-05-15,visita
9210,59,2024-05-20,click
9211,779,2024-05-16,visita
9212,714,2025-02-21,visita
9213,294,2024-10-20,click
9214,268,2025-04-26,soporte
9215,189,2024-03-09,carrito
9216,552,2024-08-06,visita
9217,366,2025-06-18,carrito
9218,527,2024-09-01,carrito
9219,505,2025-02-11,visita
9220,639,2024-04-30,carrito
9221,492,2025-07-11,visita
9222,59,2025-02-13,visita
9223,140,2024-02-27,carrito
9224,588,2024-12-07,visita
9225,623,2025-05-06,checkout
9226,197,2025-05-11,visita
9227,59,2025-04-01,visita
9228,185,2025-03-28,visita
9229,390,2025-02-07,visita
9230,474,2024-01-02,checkout
9231,15,2024-11-21,visita
9232,35,2024-07-19,visita
9233,746,2024-12-11,visita
9234,357,2025-07-25,checkout
9235,67,2025-04-09,visita
9236,392,2025-05-14,visita
9237,572,2024-02-04,visita
9238,589,2024-03-29,visita
9239,283,2024-11-22,soporte
9240,329,2025-08-14,click
9241,773,2024-04-04,checkout
9242,358,2024-01-04,carrito
9243,540,2025-09-11,click
9244,265,2025-01-14,visita
9245,510,2024-09-17,click
9246,216,2025-04-11,carrito
9247,180,2024-08-20,visita
9248,584,2024-12-23,carrito
9249,576,2025-05-10,visita
9250,501,2024-04-28,visita
9251,696,2025-04-15,visita
9252,541,2024-10-20,click
9253,507,2025-02-26,visita
9254,131,2025-02-28,visita
9255,302,2025-03-23,click
9256,209,2024-02-04,visita
9257,792,2024-11-25,visita
9258,525,2024-01-06,click
9259,110,2025-09-04,carrito
9260,105,2025-01-04,click
9261,66,2025-09-15,checkout
9262,695,2024-06-19,visita
9263,28,2024-03-13,soporte
9264,337,2025-03-14,visita
9265,9,2024-05-10,click
9266,488,2024-09-03,visita
9267,670,2024-09-27,visita
9268,465,2025-06-05,carrito
9269,789,2024-08-12,visita
9270,279,2025-08-31,visita
9271,443,2024-05-23,visita
9272,688,2025-06-14,visita
9273,729,2025-09-03,visita
9274,495,2024-02-29,visita
9275,230,2024-02-05,checkout
9276,797,2024-05-15,visita
9277,388,2024-04-04,visita
9278,111,2024-09-23,visita
9279,259,2025-05-08,soporte
9280,221,2024-12-09,checkout
9281,623,2024-01-04,checkout
9282,130,2024-07-27,visita
9283,97,2024-11-28,click
9284,425,2025-02-21,visita
9285,298,2024-07-14,visita
9286,643,2024-04-30,checkout
9287,497,2025-03-28,checkout
9288,84,2024-06-10,visita
9289,184,2025-03-27,click
9290,263,2024-09-23,click
9291,513,2024-04-19,carrito
9292,241,2025-08-29,visita
9293,426,2024-05-05,visita
9294,649,2024-04-05,visita
9295,214,2025-08-09,visita
9296,750,2024-05-21,carrito
9297,701,2024-11-08,visita
9298,164,2025-06-25,visita
9299,185,2024-02-08,checkout
9300,3,2024-08-16,checkout
9301,346,2024-01-24,visita
9302,624,2024-07-21,visita
9303,37,2024-12-17,click
9304,519,2024-07-21,visita
9305,439,2025-05-27,visita
9306,639,2024-01-20,visita
9307,380,2024-12-29,visita
9308,727,2024-01-22,checkout
9309,100,2025-03-24,click
9310,205,2024-06-23,visita
9311,229,2024-02-26,visita
9312,597,2025-09-07,carrito
9313,414,2025-06-23,visita
9314,429,2025-09-03,visita
9315,429,2024-08-17,visita
9316,385,2024-04-10,visita
9317,93,2025-02-17,click
9318,470,2025-02-01,visita
9319,688,2024-07-28,click
9320,681,2024-05-03,click
9321,451,2024-06-06,visita
9322,495,2024-02-23,click
9323,599,2024-03-19,click
9324,671,2024-10-30,visita
9325,418,2024-10-30,carrito
9326,725,2024-06-07,carrito
9327,205,2024-03-04,carrito
9328,249,2024-01-19,carrito
9329,683,2024-01-16,visita
9330,465,2025-01-09,click
9331,309,2025-06-14,click
9332,113,2024-08-15,visita
9333,204,2024-07-31,carrito
9334,429,2024-09-22,visita
9335,629,2024-01-13,visita
9336,432,2025-05-24,visita
9337,587,2024-02-22,visita
9338,635,2024-10-03,visita
9339,228,2025-08-30,click
9340,585,2025-08-05,click
9341,101,2025-02-28,visita
9342,96,2025-03-30,visita
9343,536,2025-08-26,carrito
9344,541,2024-02-28,carrito
9345,423,2024-09-16,visita
9346,407,2024-05-18,click
9347,461,2024-06-21,checkout
9348,696,2024-07-27,checkout
9349,540,2025-01-06,click
9350,1,2025-08-27,visita
9351,749,2024-08-11,soporte
9352,185,2024-05-01,visita
9353,254,2025-05-22,visita
9354,645,2025-08-25,click
9355,241,2024-10-26,visita
9356,634,2025-01-25,visita
9357,659,2024-02-11,visita
9358,683,2025-06-26,visita
9359,174,2024-11-18,click
9360,164,2024-08-22,visita
9361,87,2025-02-11,visita
9362,104,2024-11-14,visita
9363,636,2024-06-17,visita
9364,385,2024-01-26,visita
9365,83,2025-01-06,soporte
9366,108,2024-12-30,click
9367,217,2024-11-30,carrito
9368,347,2025-05-31,visita
9369,590,2024-07-14,visita
9370,536,2025-04-14,visita
9371,412,2024-04-19,visita
9372,220,2025-05-07,checkout
9373,476,2025-02-08,visita
9374,276,2025-08-28,visita
9375,318,2024-07-31,visita
9376,397,2024-01-02,click
9377,40,2024-01-19,visita
9378,344,2025-02-12,click
9379,282,2025-08-04,carrito
9380,553,2025-05-19,click
9381,211,2024-04-03,visita
9382,708,2025-01-18,visita
9383,257,2025-02-17,carrito
9384,469,2024-07-26,click
9385,147,2025-02-13,carrito
9386,578,2024-04-17,click
9387,315,2024-09-22,carrito
9388,444,2025-06-03,visita
9389,12,2024-03-28,visita
9390,17,2025-09-01,soporte
9391,771,2024-11-27,visita
9392,444,2025-06-23,checkout
9393,723,2024-05-17,click
9394,602,2024-11-11,visita
9395,671,2024-10-13,visita
9396,380,2024-01-20,visita
9397,483,2024-06-29,visita
9398,614,2024-10-20,visita
9399,426,2024-08-04,visita
9400,53,2025-06-19,visita
9401,396,2024-02-05,click
9402,581,2024-01-10,carrito
9403,275,2024-10-24,click
9404,641,2025-04-18,click
9405,518,2025-02-02,visita
9406,229,2025-08-22,visita
9407,111,2024-12-27,visita
9408,444,2025-08-19,visita
9409,461,2025-06-11,visita
9410,183,2025-04-17,visita
9411,756,2024-06-22,visita
9412,661,2024-04-01,click
9413,7,2024-05-11,visita
9414,621,2025-03-05,soporte
9415,263,2025-04-15,visita
9416,300,2024-06-23,click
9417,541,2024-12-12,click
9418,763,2024-04-13,visita
9419,754,2025-04-05,visita
9420,457,2025-04-21,visita
9421,670,2024-03-12,click
9422,596,2024-02-28,carrito
9423,461,2024-08-22,click
9424,563,2024-05-08,visita
9425,157,2024-09-09,visita
9426,738,2024-01-04,visita
9427,566,2025-04-17,carrito
9428,332,2024-05-23,visita
9429,761,2025-09-06,checkout
9430,394,2024-03-07,visita
9431,171,2024-03-02,checkout
9432,355,2024-02-19,visita
9433,542,2025-04-26,visita
9434,588,2024-06-14,visita
9435,661,2025-01-22,visita
9436,353,2025-04-14,visita
9437,708,2024-08-27,visita
9438,542,2025-03-30,visita
9439,313,2025-06-26,visita
9440,281,2025-03-04,visita
9441,41,2025-08-02,visita
9442,688,2024-10-09,click
9443,493,2024-10-19,click
9444,383,2025-07-07,carrito
9445,459,2024-02-21,visita
9446,429,2024-06-16,visita
9447,169,2024-04-10,visita
9448,339,2025-01-10,click
9449,115,2025-01-04,click
9450,392,2024-01-09,visita
9451,658,2025-08-02,visita
9452,80,2024-05-07,visita
9453,541,2024-06-24,visita
9454,749,2024-10-26,click
9455,704,2024-12-12,checkout
9456,267,2025-09-11,visita
9457,553,2024-10-18,click
9458,534,2024-07-28,carrito
9459,692,2025-04-03,visita
9460,99,2024-12-28,visita
9461,515,2025-03-21,visita
9462,712,2025-07-09,checkout
9463,491,2024-05-07,click
9464,676,2025-08-26,soporte
9465,695,2025-05-02,click
9466,286,2025-04-01,click
9467,749,2024-02-25,visita
9468,23,2024-01-03,visita
9469,633,2024-08-18,visita
9470,265,2024-10-07,visita
9471,651,2024-12-06,visita
9472,165,2024-08-19,click
9473,185,2024-11-27,visita
9474,105,2025-02-19,carrito
9475,517,2024-09-16,visita
9476,607,2024-09-09,visita
9477,140,2025-06-04,visita
9478,137,2025-07-26,carrito
9479,111,2025-01-23,click
9480,510,2024-09-27,visita
9481,548,2024-01-18,click
9482,784,2024-09-18,visita
9483,709,2024-01-26,carrito
9484,649,2025-06-13,visita
9485,239,2025-04-15,visita
9486,103,2025-03-02,visita
9487,159,2025-03-21,click
9488,108,2024-06-30,visita
9489,537,2024-04-11,visita
9490,199,2025-07-30,checkout
9491,658,2025-08-19,visita
9492,495,2025-06-30,soporte
9493,500,2025-07-18,click
9494,391,2025-07-11,visita
9495,150,2024-02-26,carrito
9496,177,2025-06-01,visita
9497,93,2024-03-10,visita
9498,639,2024-01-07,visita
9499,677,2024-02-09,visita
9500,433,2024-11-24,visita
9501,580,2025-05-05,visita
9502,515,2024-10-10,visita
9503,115,2025-04-27,click
9504,776,2025-08-18,visita
9505,465,2024-05-10,visita
9506,91,2024-08-21,carrito
9507,82,2025-06-01,visita
9508,524,2025-02-13,checkout
9509,564,2025-08-09,visita
9510,110,2024-05-23,visita
9511,761,2024-01-31,click
9512,287,2024-02-20,visita
9513,111,2024-02-02,click
9514,431,2024-07-30,visita
9515,296,2025-09-11,visita
9516,445,2025-01-19,click
9517,671,2024-06-19,visita
9518,320,2024-12-15,visita
9519,363,2024-07-05,visita
9520,741,2024-02-23,visita
9521,205,2024-02-23,visita
9522,89,2024-01-05,visita
9523,228,2025-01-13,visita
9524,133,2024-02-03,click
9525,333,2024-05-20,visita
9526,669,2025-07-09,visita
9527,95,2025-04-16,visita
9528,769,2024-12-01,visita
9529,747,2024-07-18,click
9530,377,2024-08-11,visita
9531,186,2024-08-03,visita
9532,703,2024-05-27,visita
9533,234,2024-12-20,click
9534,75,2025-09-06,checkout
9535,529,2025-01-06,carrito
9536,120,2025-04-28,visita
9537,658,2025-06-21,visita
9538,407,2024-09-06,visita
9539,661,2024-05-12,visita
9540,198,2024-11-15,visita
9541,677,2025-09-08,checkout
9542,260,2024-03-20,click
9543,642,2025-06-09,click
9544,717,2024-07-31,visita
9545,749,2024-10-23,visita
9546,779,2024-04-19,visita
9547,513,2025-03-15,visita
9548,46,2025-01-07,click
9549,267,2025-01-21,visita
9550,685,2025-03-28,visita
9551,332,2025-03-16,visita
9552,309,2024-01-18,visita
9553,546,2024-08-01,visita
9554,197,2024-02-14,visita
9555,452,2025-03-24,visita
9556,535,2025-05-31,visita
9557,125,2024-03-30,visita
9558,456,2024-01-19,visita
9559,174,2025-02-06,click
9560,755,2024-04-21,visita
9561,786,2024-05-02,visita
9562,764,2025-02-23,carrito
9563,688,2024-06-01,visita
9564,33,2024-02-23,visita
9565,686,2024-03-25,visita
9566,436,2025-08-11,visita
9567,75,2025-07-17,carrito
9568,266,2024-11-02,checkout
9569,365,2024-11-08,click
9570,637,2025-01-11,click
9571,518,2024-02-06,click
9572,44,2024-09-12,soporte
9573,103,2024-03-30,visita
9574,436,2025-08-20,visita
9575,688,2025-05-28,visita
9576,742,2024-05-04,click
9577,564,2024-04-24,visita
9578,31,2024-07-16,click
9579,552,2025-07-16,click
9580,153,2024-02-16,visita
9581,580,2025-06-02,click
9582,457,2024-12-16,visita
9583,75,2024-11-02,visita
9584,361,2025-02-04,carrito
9585,539,2025-03-29,visita
9586,457,2024-11-02,visita
9587,322,2024-05-25,visita
9588,73,2024-05-19,visita
9589,758,2024-09-08,visita
9590,438,2024-02-03,click
9591,382,2024-10-21,checkout
9592,289,2025-06-08,click
9593,190,2024-10-30,visita
9594,331,2024-01-12,carrito
9595,74,2025-01-13,checkout
9596,118,2024-02-18,carrito
9597,161,2024-09-13,visita
9598,258,2024-05-11,visita
9599,46,2024-07-18,visita
9600,144,2025-01-09,visita
9601,67,2025-04-01,click
9602,411,2024-08-15,visita
9603,109,2024-10-30,click
9604,402,2024-06-04,click
9605,52,2025-01-24,visita
9606,285,2024-01-06,visita
9607,280,2025-08-08,visita
9608,692,2024-12-02,click
9609,437,2024-12-12,checkout
9610,444,2025-03-12,visita
9611,52,2024-04-14,click
9612,745,2024-12-10,carrito
9613,246,2024-02-09,visita
9614,404,2024-07-25,carrito
9615,294,2024-06-03,visita
9616,269,2025-03-16,click
9617,44,2024-12-30,visita
9618,255,2025-05-11,visita
9619,622,2025-05-25,click
9620,234,2024-04-23,click
9621,707,2024-05-05,visita
9622,739,2025-06-16,visita
9623,346,2025-02-09,visita
9624,505,2024-08-25,visita
9625,671,2025-05-12,visita
9626,625,2024-12-28,visita
9627,428,2024-09-26,checkout
9628,601,2024-08-21,click
9629,331,2025-06-10,carrito
9630,254,2024-02-29,soporte
9631,788,2024-11-06,visita
9632,445,2024-02-23,click
9633,377,2025-07-14,checkout
9634,340,2024-10-04,click
9635,251,2024-03-07,visita
9636,684,2024-09-30,visita
9637,738,2024-09-05,visita
9638,93,2025-05-31,checkout
9639,567,2024-03-28,visita
9640,448,2024-02-06,click
9641,100,2025-05-17,carrito
9642,524,2024-05-28,carrito
9643,254,2025-01-29,click
9644,702,2024-02-03,click
9645,149,2024-11-15,visita
9646,457,2025-07-21,visita
9647,544,2025-06-23,visita
9648,779,2024-12-18,carrito
9649,231,2024-02-11,checkout
9650,452,2025-06-22,visita
9651,593,2025-06-07,visita
9652,130,2024-02-09,visita
9653,44,2025-07-02,click
9654,76,2024-07-17,visita
9655,704,2024-09-02,click
9656,627,2024-06-03,click
9657,714,2025-03-29,visita
9658,177,2024-03-24,click
9659,240,2025-06-10,carrito
9660,1,2025-02-06,click
9661,773,2024-11-27,visita
9662,749,2024-11-06,carrito
9663,674,2024-06-12,click
9664,549,2025-02-14,visita
9665,701,2025-05-16,visita
9666,692,2024-09-16,visita
9667,515,2024-03-08,visita
9668,389,2025-02-14,visita
9669,181,2024-02-09,visita
9670,496,2025-03-25,checkout
9671,344,2024-07-25,visita
9672,755,2024-01-12,checkout
9673,670,2024-07-13,visita
9674,34,2025-03-15,visita
9675,436,2025-06-07,visita
9676,585,2025-07-19,visita
9677,17,2025-06-09,visita
9678,494,2024-03-18,visita
9679,599,2024-07-26,carrito
9680,371,2024-06-20,click
9681,774,2025-01-31,carrito
9682,306,2024-07-17,click
9683,254,2025-04-05,carrito
9684,716,2025-07-23,visita
9685,247,2024-02-29,visita
9686,196,2024-12-05,visita
9687,775,2024-07-06,visita
9688,499,2024-03-07,click
9689,490,2025-06-25,visita
9690,118,2025-02-09,visita
9691,475,2024-12-27,visita
9692,506,2024-02-22,visita
9693,543,2025-01-31,visita
9694,784,2024-03-04,click
9695,635,2025-06-17,carrito
9696,97,2024-03-26,click
9697,45,2025-06-18,visita
9698,220,2025-08-09,click
9699,656,2024-06-09,click
9700,714,2025-04-13,soporte
9701,680,2025-08-02,visita
9702,252,2024-10-23,visita
9703,387,2024-02-13,visita
9704,425,2024-03-11,visita
9705,206,2025-08-14,visita
9706,585,2024-07-05,visita
9707,295,2024-04-23,click
9708,324,2024-08-21,click
9709,90,2024-04-15,visita
9710,42,2025-01-27,click
9711,548,2024-02-29,visita
9712,759,2024-01-26,visita
9713,100,2024-03-10,soporte
9714,213,2024-12-08,visita
9715,168,2024-05-24,carrito
9716,678,2024-02-17,carrito
9717,155,2024-07-27,click
9718,280,2024-05-06,visita
9719,456,2024-06-16,click
9720,422,2025-03-19,click
9721,703,2025-04-19,visita
9722,683,2024-01-04,visita
9723,658,2025-01-03,carrito
9724,500,2025-07-03,visita
9725,785,2024-04-28,visita
9726,35,2024-04-28,visita
9727,516,2024-06-28,visita
9728,588,2025-05-13,click
9729,348,2024-05-09,visita
9730,372,2024-11-08,visita
9731,651,2024-06-05,click
9732,798,2025-06-27,click
9733,712,2024-10-28,visita
9734,44,2024-05-25,carrito
9735,319,2025-02-03,carrito
9736,226,2024-11-05,click
9737,768,2025-07-29,visita
9738,716,2025-06-14,visita
9739,272,2024-12-19,visita
9740,645,2024-12-25,visita
9741,311,2025-03-15,click
9742,299,2024-04-13,click
9743,197,2024-07-21,click
9744,588,2024-02-11,visita
9745,444,2024-07-20,visita
9746,606,2024-01-03,visita
9747,700,2024-05-10,click
9748,734,2024-08-04,carrito
9749,164,2025-07-03,visita
9750,585,2024-03-14,visita
9751,532,2025-01-10,visita
9752,591,2025-05-23,visita
9753,136,2025-07-01,click
9754,182,2024-02-19,soporte
9755,222,2024-01-08,visita
9756,342,2024-07-01,visita
9757,277,2025-01-08,visita
9758,509,2024-09-04,click
9759,610,2025-01-27,visita
9760,622,2025-05-14,carrito
9761,476,2025-05-02,soporte
9762,654,2024-11-28,visita
9763,668,2024-07-28,checkout
9764,538,2024-02-27,click
9765,111,2025-05-24,visita
9766,210,2025-04-03,click
9767,165,2025-05-05,checkout
9768,477,2024-04-17,visita
9769,706,2024-05-07,click
9770,49,2024-07-04,visita
9771,149,2024-03-21,carrito
9772,105,2025-03-24,visita
9773,714,2024-04-18,checkout
9774,238,2024-06-18,visita
9775,296,2025-07-06,visita
9776,639,2024-07-10,visita
9777,61,2025-04-23,carrito
9778,224,2025-01-26,visita
9779,587,2025-06-09,click
9780,37,2024-01-12,visita
9781,700,2024-09-14,checkout
9782,645,2024-12-16,click
9783,150,2024-09-17,click
9784,202,2025-03-17,carrito
9785,56,2024-01-02,visita
9786,246,2024-12-07,visita
9787,105,2024-09-06,visita
9788,784,2024-07-25,carrito
9789,447,2025-06-08,visita
9790,714,2024-12-30,click
9791,434,2024-03-10,visita
9792,617,2024-01-04,click
9793,358,2024-04-02,visita
9794,272,2024-09-13,visita
9795,325,2024-07-24,carrito
9796,443,2024-12-03,click
9797,356,2024-07-18,visita
9798,1,2025-07-12,visita
9799,722,2024-03-28,visita
9800,509,2024-02-02,click
9801,636,2024-09-05,visita
9802,49,2025-09-15,visita
9803,225,2025-05-19,visita
9804,620,2024-10-22,visita
9805,323,2024-02-22,click
9806,332,2025-02-25,visita
9807,84,2025-02-01,visita
9808,673,2025-02-18,visita
9809,776,2024-11-17,visita
9810,52,2024-04-08,click
9811,379,2025-04-27,visita
9812,435,2024-07-02,click
9813,525,2024-08-31,visita
9814,161,2024-05-24,visita
9815,264,2025-04-23,visita
