tx_id,customer_id,product_id,date,quantity,revenue_usd
5696,242,45,2024-01-05,1,24.31
5697,143,45,2025-01-11,3,67.41
5698,714,7,2024-05-21,2,150.7
5699,290,60,2025-01-27,2,37.52
5700,560,20,2024-05-06,2,81.23
5701,360,42,2025-07-30,1,31.67
5702,364,22,2024-11-16,3,96.52
5703,318,6,2025-06-22,1,32.46
5704,528,49,2024-07-22,2,60.03
5705,10,50,2025-06-09,1,26.14
5706,125,2,2024-05-23,1,76.04
5707,559,18,2024-06-20,1,34.1
5708,37,15,2024-11-22,1,20.03
5709,213,34,2025-05-21,1,29.51
5710,269,55,2024-01-09,2,66.62
5711,311,40,2024-08-19,1,38.08
5712,765,17,2025-01-15,1,45.14
5713,53,21,2024-05-08,1,57.74
5714,194,30,2024-03-29,2,68.77
5715,156,10,2025-06-19,1,24.38
5716,589,8,2024-08-06,1,29.73
5717,118,12,2024-10-27,2,74.23
5718,535,58,2025-03-31,2,70.12
5719,494,27,2024-05-24,3,139.74
5720,402,1,2025-08-09,1,51.25
5721,67,54,2024-06-23,2,52.79
5722,158,45,2024-12-04,3,61.47
5723,390,20,2024-05-22,1,40.95
5724,423,30,2024-03-28,1,34.96
5725,43,15,2025-06-30,1,22.51
5726,658,46,2025-04-02,2,63.76
5727,729,56,2024-05-04,2,51.86
5728,681,57,2024-06-07,2,34.49
5729,675,57,2024-08-20,1,17.85
5730,92,6,2025-02-13,1,31.12
5731,432,10,2025-06-01,2,51.85
5732,289,6,2025-03-29,2,66.66
5733,82,9,2025-04-21,1,26.66
5734,552,40,2025-01-14,2,78.28
5735,416,50,2025-04-28,1,23.87
5736,408,41,2025-07-16,1,71.34
5737,715,50,2024-07-31,1,23.49
5738,426,36,2024-06-24,1,47.51
5739,489,3,2025-04-04,1,56.65
5740,211,28,2024-07-14,1,29.36
5741,83,39,2025-05-10,2,87.92
5742,103,33,2025-08-11,1,26.42
5743,190,44,2024-12-20,3,91.34
5744,76,10,2024-10-03,2,49.13
5745,316,25,2025-08-17,1,31.18
5746,128,13,2024-02-09,1,50.73
5747,633,55,2025-06-11,1,32.5
5748,616,8,2024-07-26,3,88.51
5749,411,55,2024-03-21,1,36.74
5750,102,38,2024-01-01,1,24.28
5751,62,25,2025-02-23,4,142.7
5752,43,60,2025-03-05,2,42.88
5753,34,17,2025-01-07,1,48.34
5754,463,25,2024-09-13,1,30.87
5755,741,20,2024-05-01,1,39.51
5756,396,48,2025-07-02,2,50.14
5757,364,1,2024-01-27,2,92.79
5758,383,18,2025-06-22,1,31.45
5759,453,57,2025-02-24,3,50.84
5760,597,25,2024-02-06,1,35.06
5761,622,53,2024-01-23,1,38.59
5762,73,59,2024-08-13,3,123.35
5763,32,1,2024-08-21,1,47.96
5764,322,10,2024-03-16,1,27.68
5765,788,4,2025-07-11,1,57.48
5766,560,26,2024-08-21,3,63.57
5767,771,13,2025-01-27,1,49.21
5768,481,29,2024-07-21,1,42.99
5769,458,59,2024-01-13,1,43.27
5770,769,26,2024-10-22,1,20.9
5771,587,15,2024-12-21,2,45.83
5772,291,26,2025-02-08,3,62.46
5773,121,42,2024-03-08,1,31.75
5774,795,9,2024-03-24,2,56.4
5775,366,13,2025-01-24,2,98.03
5776,609,14,2025-04-13,1,34.29
5777,399,47,2024-10-20,1,42.19
5778,472,36,2025-01-21,1,44.1
5779,81,50,2025-02-17,1,25.31
5780,656,37,2024-10-04,1,32.69
5781,131,32,2024-03-03,3,174.61
5782,578,24,2024-06-29,2,52.55
5783,83,18,2025-02-24,1,33.37
5784,500,1,2024-07-09,1,46.52
5785,605,50,2025-04-04,2,47.47
5786,91,54,2024-12-24,1,28.99
5787,472,30,2025-06-19,1,35.88
5788,337,45,2024-08-14,1,21.98
5789,393,54,2025-06-17,4,112.52
5790,689,25,2024-04-08,1,31.42
5791,312,12,2025-05-23,2,82.15
5792,251,14,2024-09-13,1,31.3
5793,294,52,2024-09-08,2,53.49
5794,68,27,2025-06-17,1,43.09
5795,229,9,2024-06-11,1,31.38
5796,60,5,2024-11-14,1,38.58
5797,329,23,2024-09-12,2,48.86
5798,33,58,2025-09-07,2,67.72
5799,689,53,2025-06-18,1,38.71
5800,586,27,2024-06-08,3,127.2
5801,597,16,2025-07-28,3,125.23
5802,683,15,2024-08-25,3,61.95
5803,353,40,2024-11-06,1,38.45
5804,395,14,2024-07-15,2,61.64
5805,114,11,2024-11-29,1,33.59
5806,416,47,2025-04-26,2,87.76
5807,9,56,2024-08-26,1,28.79
5808,764,48,2024-03-01,1,23.59
5809,17,52,2024-10-07,1,28.44
5810,768,1,2024-10-29,2,101.7
5811,231,1,2024-05-03,1,50.41
5812,708,35,2025-08-28,1,40.6
5813,90,41,2024-09-23,1,74.48
5814,176,53,2024-01-14,1,44.09
5815,229,58,2025-08-05,2,74.97
5816,449,33,2025-02-11,1,26.8
5817,576,21,2025-07-02,1,56.65
5818,781,3,2025-01-05,1,59.83
5819,613,46,2024-09-25,6,199.15
5820,103,33,2024-07-11,1,30.3
5821,105,23,2025-03-04,1,22.92
5822,429,13,2024-03-31,1,48.42
5823,320,30,2024-12-26,2,66.78
5824,477,21,2025-06-02,1,59.76
5825,250,58,2024-12-19,1,33.64
5826,219,19,2024-05-17,1,36.21
5827,464,6,2025-03-15,2,68.58
5828,779,48,2025-02-14,1,23.96
5829,94,11,2025-08-12,1,36.26
5830,94,56,2025-02-13,3,89.68
5831,216,50,2024-03-26,2,50.82
5832,88,42,2025-03-24,2,62.96
5833,379,6,2024-06-09,2,64.85
5834,220,32,2025-07-20,3,168.11
5835,550,42,2024-06-05,1,32.51
5836,329,15,2024-08-25,1,22.28
5837,423,4,2024-07-11,1,53.61
5838,337,3,2025-01-16,2,110.36
5839,2,3,2024-04-28,1,60.89
5840,19,35,2024-11-27,3,103.82
5841,468,50,2025-05-25,2,46.31
5842,498,4,2024-03-29,2,117.3
5843,298,10,2024-11-13,1,26.65
5844,768,40,2024-08-28,1,41.52
5845,497,23,2025-03-23,1,23.55
5846,730,28,2024-11-24,1,27.61
5847,290,30,2024-06-07,1,40.01
5848,28,28,2024-07-07,1,26.5
5849,390,7,2024-07-30,2,148.58
5850,558,8,2025-06-27,1,27.69
5851,3,7,2024-12-07,1,84.66
5852,188,52,2025-06-24,2,55.32
5853,186,15,2025-05-08,1,23.13
5854,554,13,2024-05-03,1,48.0
5855,459,38,2025-06-28,1,27.94
5856,459,41,2024-11-07,3,231.2
5857,741,9,2024-05-11,1,29.69
5858,800,59,2025-03-29,3,124.92
5859,573,13,2024-07-13,1,50.02
5860,284,30,2024-06-03,3,108.52
5861,432,27,2025-01-22,2,87.22
5862,640,39,2024-09-12,2,86.78
5863,525,7,2024-12-20,1,86.41
5864,617,7,2024-10-18,2,162.76
5865,412,14,2025-09-12,3,92.0
5866,245,60,2024-12-12,1,17.96
5867,213,32,2024-01-18,2,110.29
5868,303,18,2025-08-24,1,32.37
5869,284,3,2025-05-02,3,163.91
5870,509,19,2024-09-17,1,33.42
5871,94,53,2024-07-24,1,46.01
5872,392,31,2025-04-03,3,98.95
5873,624,20,2024-04-19,1,43.92
5874,235,9,2025-05-11,2,54.57
5875,30,5,2025-01-24,1,36.72
5876,728,11,2025-03-06,3,120.5
5877,258,12,2024-09-11,2,80.02
5878,73,44,2025-05-23,1,27.48
5879,523,35,2024-07-20,1,35.85
5880,700,50,2025-04-17,3,73.1
5881,412,1,2025-01-09,2,101.51
5882,616,59,2024-01-24,2,83.8
5883,78,23,2024-10-06,1,23.47
5884,473,13,2025-06-29,1,52.08
5885,131,17,2024-11-07,2,89.12
5886,222,21,2024-05-12,1,55.9
5887,61,47,2024-02-20,1,48.28
5888,493,4,2024-05-31,1,54.11
5889,365,19,2024-12-23,2,61.79
5890,30,29,2025-05-24,2,85.57
5891,780,55,2025-05-30,1,33.98
5892,612,20,2025-01-06,1,43.77
5893,326,56,2024-09-29,1,27.63
5894,725,39,2025-06-13,1,44.91
5895,478,40,2024-05-07,3,137.32
5896,344,32,2025-06-26,1,60.81
5897,706,32,2025-01-31,1,65.18
5898,509,53,2024-04-04,2,82.48
5899,207,5,2025-08-30,1,39.16
5900,514,27,2024-11-01,1,44.8
5901,8,32,2024-08-27,1,63.97
5902,183,42,2024-09-10,1,33.93
5903,118,29,2025-07-08,2,76.15
5904,57,20,2025-07-06,1,45.49
5905,377,7,2025-04-13,1,84.59
5906,353,2,2024-11-02,1,68.21
5907,768,15,2024-12-02,1,22.44
5908,376,10,2024-12-13,1,25.62
5909,686,22,2024-09-06,1,35.2
5910,677,53,2024-11-08,1,40.64
5911,490,3,2024-09-30,1,60.89
5912,93,38,2025-06-18,1,28.09
5913,229,17,2024-03-25,4,196.13
5914,244,50,2024-08-12,1,24.82
5915,37,11,2025-03-02,1,35.04
5916,384,29,2025-07-11,2,79.06
5917,609,5,2025-07-18,2,70.44
5918,250,44,2024-05-29,1,29.95
5919,629,49,2025-04-26,1,27.21
5920,262,10,2025-08-27,1,28.54
5921,282,54,2024-01-13,3,76.6
5922,389,59,2025-03-20,2,87.95
5923,432,27,2024-11-01,2,97.36
5924,373,36,2024-05-08,1,43.69
5925,648,22,2024-10-12,1,32.78
5926,795,27,2025-04-24,1,49.18
5927,94,24,2025-08-26,2,58.16
5928,25,17,2025-01-28,1,48.51
5929,424,60,2025-04-25,2,40.19
5930,430,42,2024-12-19,3,104.46
5931,751,49,2025-05-23,1,28.49
5932,308,47,2024-04-05,2,92.7
5933,760,48,2024-02-27,1,24.72
5934,664,4,2024-10-16,1,60.92
5935,139,43,2024-11-30,1,33.78
5936,374,30,2025-06-06,1,36.53
5937,260,18,2024-04-19,3,102.62
5938,421,10,2025-01-13,1,27.72
5939,469,7,2024-01-14,1,73.28
5940,457,27,2025-04-03,1,42.71
5941,286,20,2024-09-14,1,44.99
5942,324,39,2024-04-25,1,47.47
5943,733,35,2025-03-16,3,104.38
5944,139,46,2025-02-09,3,105.98
5945,587,25,2025-01-30,2,64.38
5946,784,26,2024-01-25,1,19.93
5947,415,23,2024-04-28,2,48.76
5948,549,54,2024-01-02,1,28.4
5949,168,40,2025-07-31,1,42.58
5950,352,2,2024-06-04,1,74.04
5951,715,54,2024-07-08,1,25.73
5952,495,24,2025-03-25,1,27.54
5953,649,42,2025-06-14,2,63.81
5954,528,43,2024-02-11,1,39.27
5955,636,28,2025-03-12,2,50.85
5956,126,32,2025-07-16,1,62.35
5957,356,53,2024-02-02,1,38.81
5958,560,2,2024-08-07,1,64.12
5959,713,36,2025-05-16,1,46.39
5960,465,51,2025-03-14,1,50.13
5961,481,32,2024-11-15,1,66.69
5962,542,18,2024-02-10,1,35.05
5963,164,60,2025-07-18,1,20.36
5964,685,39,2025-07-01,1,44.93
5965,265,28,2024-05-04,1,27.69
5966,299,58,2025-06-28,2,65.23
5967,259,51,2024-06-18,1,49.47
5968,740,34,2024-01-17,1,29.04
5969,735,33,2025-08-10,1,27.68
5970,49,9,2025-06-29,1,26.81
5971,692,37,2024-11-28,1,32.8
5972,412,60,2024-06-26,1,21.48
5973,507,44,2024-04-03,6,168.6
5974,358,20,2025-03-12,2,86.05
5975,775,11,2025-06-21,1,34.53
5976,710,7,2024-01-29,1,81.56
5977,532,55,2024-02-12,1,38.29
5978,657,16,2024-11-05,1,40.25
5979,185,32,2024-04-17,1,62.29
5980,99,35,2025-03-14,1,38.28
5981,565,9,2024-12-09,2,56.16
5982,353,58,2024-04-26,1,36.94
5983,23,52,2024-02-01,2,57.6
5984,206,35,2025-04-27,1,36.6
5985,415,19,2024-12-06,1,30.43
5986,315,37,2025-06-15,2,63.3
5987,284,34,2025-02-18,1,26.2
5988,568,23,2025-02-15,1,22.86
5989,588,52,2025-05-13,2,57.07
5990,520,12,2024-12-23,2,76.9
5991,566,55,2024-02-25,1,37.96
5992,16,13,2025-09-05,1,50.1
5993,765,49,2025-02-13,2,60.16
5994,520,52,2025-02-17,3,80.26
5995,40,47,2025-08-24,1,42.82
5996,161,25,2025-05-01,2,70.87
5997,645,13,2024-04-02,1,45.07
5998,255,51,2024-09-18,2,117.14
5999,407,28,2025-07-09,1,25.84
6000,191,42,2024-10-06,1,35.03
6001,245,4,2024-05-17,1,60.74
6002,665,22,2025-06-18,2,69.08
6003,269,44,2025-02-15,1,31.13
6004,247,50,2024-09-21,1,22.47
6005,538,49,2024-07-21,2,55.89
6006,171,18,2024-10-09,1,33.33
6007,298,4,2024-10-06,1,56.79
6008,447,23,2024-03-20,1,21.18
6009,798,15,2024-12-01,1,19.89
6010,394,14,2025-08-07,1,32.56
6011,414,13,2024-12-13,2,93.45
6012,6,34,2024-12-06,3,84.78
6013,652,13,2024-08-06,1,53.52
6014,722,30,2024-02-06,1,38.54
6015,727,50,2024-01-17,1,24.55
6016,250,26,2024-12-28,2,40.23
6017,555,35,2025-04-04,2,82.83
6018,7,33,2025-05-22,3,89.72
6019,670,8,2024-10-16,3,92.54
6020,616,6,2025-04-18,1,30.51
6021,15,9,2024-10-25,1,29.76
6022,470,6,2024-06-21,1,34.86
6023,201,29,2024-08-04,1,44.53
6024,141,18,2024-04-14,1,32.38
6025,215,41,2025-03-30,1,70.22
6026,70,39,2025-06-28,1,46.68
6027,691,54,2024-05-12,1,25.38
6028,385,55,2025-01-15,1,36.25
6029,245,6,2025-03-16,3,98.86
6030,765,40,2024-02-06,1,44.18
6031,370,45,2025-09-13,3,67.48
6032,319,26,2024-03-04,3,57.36
6033,430,26,2025-06-29,2,41.06
6034,393,12,2024-04-08,2,85.69
6035,603,25,2024-05-02,1,35.22
6036,241,11,2024-05-13,5,197.0
6037,429,19,2024-01-05,1,33.35
6038,393,4,2024-05-28,3,166.77
6039,597,48,2024-05-31,1,28.0
6040,484,34,2024-07-05,2,52.74
6041,709,1,2024-02-08,3,143.65
6042,127,3,2024-09-12,2,131.08
6043,656,25,2024-03-15,1,34.07
6044,345,49,2024-11-03,1,26.16
6045,444,21,2024-05-19,1,56.78
6046,639,54,2025-04-21,2,51.34
6047,254,15,2025-01-28,1,20.97
6048,686,36,2025-05-30,1,41.43
6049,456,52,2024-01-10,1,29.16
6050,363,37,2025-06-09,1,31.41
6051,236,22,2024-12-11,4,143.95
6052,363,8,2024-09-24,1,27.82
6053,796,18,2025-08-04,1,32.81
6054,707,39,2024-05-28,1,39.26
6055,659,10,2024-06-15,1,28.07
6056,241,42,2025-01-10,3,105.85
6057,88,40,2025-09-10,4,169.64
6058,778,10,2024-08-09,1,26.65
6059,329,35,2025-01-15,1,35.82
6060,143,57,2024-01-12,1,19.24
6061,93,47,2025-04-19,2,84.19
6062,241,36,2024-08-16,1,49.14
6063,219,5,2024-06-23,1,38.71
6064,73,36,2024-04-07,3,148.94
6065,151,24,2025-08-16,1,30.65
6066,800,33,2024-02-14,1,27.02
6067,606,18,2024-07-04,4,137.39
6068,231,11,2024-11-25,1,36.06
6069,795,16,2024-10-29,1,42.2
6070,313,15,2024-12-18,2,44.35
6071,454,38,2025-07-30,1,24.02
6072,570,47,2024-12-23,1,42.74
6073,287,23,2024-01-28,1,20.93
6074,586,42,2024-11-16,1,35.2
6075,539,14,2024-12-11,1,30.33
6076,419,47,2025-09-05,1,42.29
6077,625,46,2024-02-14,2,73.85
6078,526,35,2024-12-11,1,37.47
6079,717,20,2025-03-20,1,39.43
6080,779,48,2024-02-21,1,26.32
6081,737,53,2024-01-17,2,87.16
6082,87,50,2024-04-26,2,45.35
6083,483,26,2025-09-06,2,44.14
6084,389,48,2024-03-25,1,26.15
6085,62,42,2024-04-30,1,34.84
6086,6,28,2024-06-09,1,29.59
6087,133,32,2024-11-04,1,66.83
6088,687,4,2025-07-06,2,107.63
6089,417,6,2024-11-26,2,70.33
6090,250,39,2024-03-01,1,41.97
6091,301,6,2025-08-16,1,35.27
6092,316,41,2024-12-22,1,67.49
6093,763,16,2024-07-09,1,40.68
6094,492,60,2024-09-24,1,21.35
6095,330,14,2024-10-30,2,67.85
6096,89,55,2024-08-20,1,36.14
6097,654,56,2025-04-07,1,25.71
6098,107,1,2024-08-16,4,185.91
6099,394,50,2024-10-12,1,23.56
6100,131,47,2025-05-27,1,48.89
6101,323,37,2024-06-17,1,32.78
6102,572,50,2024-02-05,4,96.68
6103,149,46,2025-07-11,1,32.97
6104,520,34,2024-08-29,1,29.4
6105,522,52,2025-07-14,1,25.71
6106,441,20,2024-09-24,1,38.59
6107,194,50,2024-08-06,2,45.57
6108,198,32,2024-01-16,1,57.79
6109,258,2,2025-07-19,1,76.31
6110,512,3,2024-05-16,1,60.12
6111,795,29,2024-01-21,1,37.08
6112,231,45,2025-04-09,1,23.97
6113,229,14,2024-05-25,3,98.93
6114,486,38,2025-06-13,2,49.39
6115,350,55,2024-01-22,1,37.11
6116,291,24,2024-10-29,1,28.35
6117,627,3,2024-10-13,3,177.3
6118,428,24,2025-09-03,1,26.17
6119,211,5,2024-09-10,1,41.35
6120,772,50,2024-07-27,1,26.57
6121,184,4,2025-04-04,1,61.92
6122,703,21,2024-10-08,1,51.63
6123,183,21,2025-02-25,1,61.58
6124,205,11,2025-01-25,1,36.64
6125,483,59,2024-09-15,1,44.24
6126,126,39,2025-01-31,1,46.61
6127,765,15,2024-12-16,1,20.86
6128,275,39,2024-03-27,1,43.8
6129,589,41,2025-02-24,1,76.7
6130,336,13,2024-11-24,1,44.93
6131,589,21,2024-05-07,1,52.9
6132,125,38,2024-06-07,1,26.44
6133,496,14,2025-01-04,5,171.14
6134,243,53,2024-08-05,1,40.47
6135,406,55,2025-01-14,1,36.47
6136,339,57,2024-07-22,2,38.43
6137,645,38,2025-07-21,3,76.29
6138,364,58,2025-04-01,2,76.91
6139,664,5,2025-01-15,1,35.57
6140,467,30,2024-04-17,1,39.88
6141,114,1,2024-04-19,2,107.38
6142,741,56,2025-04-26,1,26.15
6143,696,57,2024-02-05,1,17.54
6144,790,17,2024-07-23,1,44.35
6145,145,37,2024-01-22,1,34.37
6146,104,12,2024-03-16,1,39.04
6147,697,20,2025-03-27,1,45.65
6148,201,21,2025-05-28,1,54.81
6149,777,54,2025-01-17,1,25.89
6150,560,47,2025-04-29,1,43.1
6151,550,47,2025-08-08,1,47.36
6152,326,13,2025-08-12,1,48.57
6153,141,16,2024-03-07,2,70.01
6154,368,40,2024-01-12,1,45.99
6155,225,39,2024-04-27,1,43.34
6156,456,52,2024-07-10,1,27.76
6157,144,8,2024-10-10,1,28.02
6158,398,22,2025-02-04,1,34.43
6159,602,31,2025-05-10,2,63.85
6160,472,42,2024-06-21,2,62.96
6161,42,13,2025-03-01,1,48.94
6162,554,21,2024-10-03,1,54.18
6163,293,12,2024-08-11,2,83.0
6164,30,51,2024-01-22,1,50.34
6165,443,27,2024-06-27,1,42.13
6166,268,12,2025-02-22,2,78.04
6167,315,39,2025-01-15,1,47.4
6168,530,57,2025-06-22,1,19.55
6169,259,32,2025-02-18,1,66.1
6170,642,45,2024-06-30,3,63.39
6171,702,24,2024-07-03,1,28.34
6172,451,41,2024-03-08,1,66.79
6173,51,20,2025-08-08,1,39.45
6174,618,28,2024-09-29,1,27.45
6175,643,5,2024-12-15,1,40.59
6176,585,9,2024-06-07,1,28.01
6177,441,1,2024-11-27,1,52.9
6178,379,47,2024-03-16,1,49.87
6179,327,8,2024-01-26,2,56.04
6180,644,15,2024-02-04,1,21.34
6181,736,18,2025-01-18,3,108.29
6182,77,29,2024-01-25,1,44.11
6183,587,35,2024-07-09,1,38.4
6184,228,33,2024-01-23,1,28.17
6185,689,26,2024-04-30,1,22.01
6186,495,15,2024-05-31,1,21.17
6187,20,54,2024-08-21,1,27.17
6188,427,33,2024-08-18,1,31.48
6189,593,4,2024-02-12,3,177.29
6190,158,35,2024-09-01,1,36.91
6191,200,41,2024-08-08,1,76.81
6192,742,34,2025-07-28,1,30.52
6193,359,23,2025-05-25,1,22.86
6194,524,1,2025-03-23,1,52.88
6195,339,48,2025-05-18,1,24.65
6196,768,29,2025-03-20,1,38.35
6197,237,10,2025-05-15,1,24.68
6198,178,49,2024-10-30,2,57.62
6199,406,36,2024-03-01,1,45.42
6200,769,20,2024-09-10,1,38.05
6201,151,35,2024-07-24,3,120.28
6202,431,5,2025-06-07,1,35.36
6203,366,36,2024-07-29,1,44.39
6204,77,26,2025-03-22,1,21.62
6205,655,57,2025-08-25,1,19.65
6206,577,38,2024-12-04,1,26.12
6207,291,13,2024-02-19,1,47.75
6208,706,52,2024-03-02,1,27.01
6209,665,2,2024-08-22,1,74.25
6210,433,12,2024-02-10,1,37.99
6211,631,15,2025-02-03,2,44.22
6212,726,4,2024-12-27,2,112.9
6213,152,51,2024-04-06,1,51.39
6214,398,57,2024-01-04,3,54.37
6215,268,22,2025-07-16,1,31.82
6216,615,42,2024-09-06,3,102.49
6217,743,9,2025-06-05,1,29.57
6218,333,8,2024-05-08,1,29.88
6219,452,15,2025-01-29,2,39.01
6220,233,21,2024-02-02,1,58.21
6221,665,60,2024-07-02,1,19.77
6222,114,35,2024-06-29,2,74.68
6223,398,31,2025-05-23,1,32.42
6224,286,14,2024-05-12,1,31.99
6225,768,10,2024-02-14,1,24.64
6226,44,28,2024-05-17,2,58.67
6227,30,9,2024-04-07,4,124.0
6228,720,60,2024-06-01,1,20.6
6229,353,33,2024-02-15,1,30.16
6230,374,27,2024-02-27,2,91.64
6231,55,42,2024-06-01,1,33.81
6232,729,31,2025-01-19,1,31.1
6233,360,30,2024-03-10,1,34.38
6234,363,54,2025-08-23,2,48.3
6235,587,27,2025-07-23,1,45.72
6236,78,33,2024-10-04,1,27.11
6237,583,17,2024-11-24,1,48.85
6238,307,34,2024-04-05,2,53.68
6239,242,17,2025-08-21,1,49.8
6240,797,27,2025-05-25,3,136.61
6241,254,21,2025-07-11,1,53.36
6242,183,45,2024-07-05,2,42.35
6243,513,57,2025-05-30,1,19.9
6244,420,27,2025-03-04,2,92.82
6245,350,34,2025-04-25,2,52.78
6246,778,9,2024-06-24,2,54.6
6247,122,12,2025-05-14,1,36.57
6248,166,2,2024-09-10,1,69.15
6249,446,53,2024-05-11,1,38.82
6250,514,13,2025-01-28,1,46.25
6251,375,23,2024-09-24,1,24.3
6252,627,41,2024-10-13,1,73.23
6253,654,55,2025-06-06,1,35.71
6254,269,1,2025-01-01,1,51.12
6255,451,20,2024-10-22,1,39.55
6256,320,1,2024-01-18,1,48.1
6257,616,33,2025-01-24,1,27.6
6258,43,29,2024-03-31,1,42.72
6259,448,46,2025-07-10,2,74.57
6260,708,49,2024-08-15,3,86.7
6261,598,35,2025-06-24,1,36.68
6262,144,7,2025-04-09,3,253.53
6263,386,29,2024-07-14,5,193.39
6264,27,50,2024-01-24,2,52.35
6265,688,39,2024-05-19,3,124.42
6266,735,38,2025-09-09,1,23.96
6267,541,55,2025-01-26,2,64.32
6268,386,43,2025-01-10,1,39.13
6269,544,2,2025-03-04,1,65.08
6270,742,55,2024-01-08,1,32.23
6271,210,2,2024-04-18,2,135.22
6272,471,59,2025-01-04,1,42.12
6273,639,17,2025-09-07,1,48.2
6274,271,26,2024-03-11,1,20.95
6275,215,17,2024-07-06,1,45.75
6276,691,6,2024-04-06,1,34.01
6277,403,10,2025-04-09,1,26.77
6278,453,26,2024-05-22,2,45.83
6279,296,52,2024-04-15,2,61.41
6280,224,47,2024-03-15,1,45.3
6281,269,23,2024-06-17,1,22.24
6282,237,56,2025-01-27,1,28.06
6283,405,32,2024-01-05,2,131.25
6284,332,47,2024-07-10,1,49.58
6285,198,31,2024-06-13,1,29.26
6286,357,56,2024-05-08,2,61.63
6287,693,54,2025-09-15,2,50.16
6288,688,59,2024-02-13,1,42.79
6289,381,10,2025-06-06,3,84.95
6290,464,15,2024-12-03,1,20.02
6291,247,34,2025-01-12,1,30.77
6292,761,55,2024-07-10,2,67.78
6293,430,53,2025-03-28,1,42.64
6294,188,22,2025-01-05,3,104.17
6295,344,45,2024-11-09,1,23.5
6296,632,58,2024-08-25,1,35.72
6297,621,1,2024-12-05,2,90.76
6298,606,53,2025-01-06,1,41.27
6299,522,57,2024-09-14,1,20.21
6300,330,48,2024-04-03,2,52.35
6301,701,12,2024-07-08,1,38.1
6302,646,36,2025-08-05,1,47.78
6303,490,22,2025-08-26,2,61.23
6304,68,57,2024-06-02,1,18.72
6305,485,57,2025-03-14,1,17.18
6306,309,42,2024-02-07,3,92.3
6307,228,60,2024-11-13,3,63.09
6308,291,20,2024-07-23,4,173.36
6309,406,32,2025-05-04,1,65.02
6310,580,32,2024-12-14,1,56.04
6311,189,10,2024-05-19,1,24.41
6312,334,4,2025-02-12,3,156.06
6313,403,48,2025-01-09,1,24.09
6314,746,18,2024-01-08,1,34.77
6315,434,26,2024-12-20,1,21.43
6316,338,34,2024-06-27,1,27.53
6317,676,45,2024-08-14,1,24.12
6318,487,49,2025-07-20,2,57.67
6319,727,36,2025-02-27,1,42.54
6320,548,30,2024-09-12,2,72.51
6321,375,14,2024-11-16,1,29.53
6322,526,14,2024-08-27,1,29.66
6323,583,55,2024-03-23,1,32.29
6324,769,32,2025-06-24,1,57.37
6325,631,45,2025-06-25,2,47.07
6326,554,31,2025-07-29,2,57.44
6327,349,52,2024-11-13,1,26.19
6328,675,22,2025-06-04,1,35.09
6329,456,48,2025-07-14,1,23.67
6330,526,43,2025-08-20,1,38.57
6331,562,52,2024-11-20,1,29.26
6332,522,39,2025-08-18,1,41.75
6333,71,29,2025-04-15,1,37.18
6334,242,37,2025-05-28,2,71.98
6335,77,55,2025-05-05,3,99.54
6336,495,23,2025-01-28,3,65.64
6337,315,3,2025-07-03,2,119.92
6338,344,31,2025-08-15,1,30.8
6339,530,27,2024-11-24,1,47.79
6340,678,42,2025-07-24,1,30.01
6341,599,35,2024-09-16,1,35.02
6342,109,51,2024-01-27,1,59.46
6343,666,52,2024-01-03,1,31.2
6344,113,34,2025-09-15,1,26.79
6345,286,13,2024-04-13,1,48.57
6346,333,34,2024-02-19,1,29.13
6347,689,11,2024-09-24,3,119.54
6348,340,23,2025-01-04,2,42.07
6349,722,54,2025-04-16,1,24.49
6350,96,36,2024-09-21,1,43.24
6351,48,45,2024-12-28,1,24.51
6352,157,39,2024-06-27,1,47.33
6353,570,26,2024-10-06,1,19.38
6354,250,28,2024-05-04,1,28.17
6355,377,10,2025-05-30,2,49.23
6356,322,41,2024-11-05,2,143.65
6357,367,24,2024-10-01,1,26.36
6358,794,42,2024-11-13,3,91.04
6359,516,32,2025-07-23,1,56.43
6360,547,21,2024-12-22,1,56.63
6361,220,42,2025-02-20,1,34.53
6362,279,58,2024-03-02,1,38.21
6363,178,12,2024-08-29,4,165.43
6364,690,50,2025-01-12,2,52.89
6365,709,10,2024-06-18,2,55.3
6366,138,51,2024-06-27,1,50.13
6367,715,23,2025-07-13,1,22.26
6368,591,17,2025-05-23,1,49.84
6369,145,56,2025-02-06,3,85.23
6370,456,20,2025-03-18,1,45.32
6371,783,35,2025-01-26,2,78.54
6372,551,15,2024-10-26,1,21.07
6373,279,38,2025-04-21,1,27.78
6374,49,19,2024-08-05,2,69.78
6375,468,32,2025-04-19,1,56.19
6376,615,38,2024-01-09,1,23.43
6377,389,60,2024-10-14,1,20.34
6378,220,30,2025-05-14,3,105.81
6379,708,8,2024-11-10,1,29.4
6380,622,8,2024-09-28,1,28.78
6381,707,40,2024-05-08,1,41.92
6382,120,53,2024-01-20,2,79.45
6383,130,57,2024-07-18,2,37.41
6384,306,33,2024-09-30,1,27.13
6385,190,50,2025-03-29,1,26.1
6386,689,42,2024-09-22,1,35.28
6387,92,19,2024-04-29,1,35.15
6388,359,7,2025-04-03,2,152.23
6389,719,45,2025-01-26,1,20.67
6390,425,24,2025-01-07,1,28.51
6391,719,51,2024-03-17,1,50.48
6392,427,1,2024-12-04,1,45.99
6393,424,26,2024-03-15,1,20.65
